candidate	candidate_type	mouse_id	effect_value	effect_definition	expected_direction	effect_supports_hypothesis	condition	time	checkpoint_blockade	n_source_cells	target_lineage
melanoma → App → Lrp6 → CD8	multicellular	Masopust_053_1b:A0309	0.001858613293379112	within-stratum centered source expression multiplied by centered target activation	UNRESOLVED	UNRESOLVED					CD8
melanoma → App → Lrp6 → CD8	multicellular	Masopust_053_1b:A0310	-0.007373727235641089	within-stratum centered source expression multiplied by centered target activation	UNRESOLVED	UNRESOLVED					CD8
melanoma → App → Lrp6 → CD8	multicellular	Masopust_053_1b:A0311	-0.010856304191013874	within-stratum centered source expression multiplied by centered target activation	UNRESOLVED	UNRESOLVED					CD8
melanoma → App → Lrp6 → CD8	multicellular	Masopust_053_1b:A0312	-0.0035220123217270622	within-stratum centered source expression multiplied by centered target activation	UNRESOLVED	UNRESOLVED					CD8
melanoma → App → Lrp6 → CD8	multicellular	Masopust_053_2a:A0307	-0.01001215060751566	within-stratum centered source expression multiplied by centered target activation	UNRESOLVED	UNRESOLVED					CD8
melanoma → App → Lrp6 → CD8	multicellular	Masopust_053_2a:A0308	0.00018754877592797817	within-stratum centered source expression multiplied by centered target activation	UNRESOLVED	UNRESOLVED					CD8
melanoma → App → Lrp6 → CD8	multicellular	Masopust_053_2a:A0309	-0.0061251979949258776	within-stratum centered source expression multiplied by centered target activation	UNRESOLVED	UNRESOLVED					CD8
melanoma → App → Lrp6 → CD8	multicellular	Masopust_053_2a:A0310	-0.001807024730833705	within-stratum centered source expression multiplied by centered target activation	UNRESOLVED	UNRESOLVED					CD8
melanoma → App → Lrp6 → CD8	multicellular	Masopust_053_2a:A0312	-0.00023344237717731436	within-stratum centered source expression multiplied by centered target activation	UNRESOLVED	UNRESOLVED					CD8
melanoma → App → Lrp6 → CD8	multicellular	Masopust_053_2b:A0307	0.0010320673173800016	within-stratum centered source expression multiplied by centered target activation	UNRESOLVED	UNRESOLVED					CD8
melanoma → App → Lrp6 → CD8	multicellular	Masopust_053_2b:A0308	-0.002666204597750335	within-stratum centered source expression multiplied by centered target activation	UNRESOLVED	UNRESOLVED					CD8
melanoma → App → Lrp6 → CD8	multicellular	Masopust_053_2b:A0309	-0.004398056265571054	within-stratum centered source expression multiplied by centered target activation	UNRESOLVED	UNRESOLVED					CD8
melanoma → App → Lrp6 → CD8	multicellular	Masopust_053_2b:A0310	0.0032069024724563277	within-stratum centered source expression multiplied by centered target activation	UNRESOLVED	UNRESOLVED					CD8
melanoma → App → Lrp6 → CD8	multicellular	Masopust_053_2b:A0312	0.00901540193766283	within-stratum centered source expression multiplied by centered target activation	UNRESOLVED	UNRESOLVED					CD8
melanoma → App → Lrp6 → CD8	multicellular	Masopust_053_3a:A0307	0.03310265943357781	within-stratum centered source expression multiplied by centered target activation	UNRESOLVED	UNRESOLVED					CD8
melanoma → App → Lrp6 → CD8	multicellular	Masopust_053_3a:A0308	-0.0032317869976761964	within-stratum centered source expression multiplied by centered target activation	UNRESOLVED	UNRESOLVED					CD8
melanoma → App → Lrp6 → CD8	multicellular	Masopust_053_3a:A0309	0.006967602205806061	within-stratum centered source expression multiplied by centered target activation	UNRESOLVED	UNRESOLVED					CD8
melanoma → App → Lrp6 → CD8	multicellular	Masopust_053_3a:A0310	0.0046047051989279155	within-stratum centered source expression multiplied by centered target activation	UNRESOLVED	UNRESOLVED					CD8
melanoma → App → Lrp6 → CD8	multicellular	Masopust_053_3a:A0311	0.0010463813935564085	within-stratum centered source expression multiplied by centered target activation	UNRESOLVED	UNRESOLVED					CD8
melanoma → App → Lrp6 → CD8	multicellular	Masopust_053_3b:A0307	0.03300626803150772	within-stratum centered source expression multiplied by centered target activation	UNRESOLVED	UNRESOLVED					CD8
melanoma → App → Lrp6 → CD8	multicellular	Masopust_053_3b:A0308	0.03509954089059515	within-stratum centered source expression multiplied by centered target activation	UNRESOLVED	UNRESOLVED					CD8
melanoma → App → Lrp6 → CD8	multicellular	Masopust_053_3b:A0309	0.0027091866486956954	within-stratum centered source expression multiplied by centered target activation	UNRESOLVED	UNRESOLVED					CD8
melanoma → App → Lrp6 → CD8	multicellular	Masopust_053_3b:A0310	0.03100951805906969	within-stratum centered source expression multiplied by centered target activation	UNRESOLVED	UNRESOLVED					CD8
melanoma → App → Lrp6 → CD8	multicellular	Masopust_053_3b:A0311	-0.0008090652554994528	within-stratum centered source expression multiplied by centered target activation	UNRESOLVED	UNRESOLVED					CD8
melanoma → App → Lrp6 → CD8	multicellular	Masopust_053_6a:A0308	-0.0031585591805438876	within-stratum centered source expression multiplied by centered target activation	UNRESOLVED	UNRESOLVED					CD8
melanoma → App → Lrp6 → CD8	multicellular	Masopust_053_6b:A0307	-0.013136817231499925	within-stratum centered source expression multiplied by centered target activation	UNRESOLVED	UNRESOLVED					CD8
melanoma → App → Lrp6 → CD8	multicellular	Masopust_053_6b:A0308	-0.0032778668974984687	within-stratum centered source expression multiplied by centered target activation	UNRESOLVED	UNRESOLVED					CD8
melanoma → App → Lrp6 → CD8	multicellular	Masopust_054_A:A0312	0.051053724418458554	within-stratum centered source expression multiplied by centered target activation	UNRESOLVED	UNRESOLVED					CD8
melanoma → App → Lrp6 → CD8	multicellular	Masopust_054_B:A0311	0.008527326604520592	within-stratum centered source expression multiplied by centered target activation	UNRESOLVED	UNRESOLVED					CD8
melanoma → App → Lrp6 → CD8	multicellular	Masopust_054_B:A0312	0.008527326604520592	within-stratum centered source expression multiplied by centered target activation	UNRESOLVED	UNRESOLVED					CD8
melanoma → App → Lrp6 → CD8	multicellular	Masopust_054_C:A0311	0.00014417195145381004	within-stratum centered source expression multiplied by centered target activation	UNRESOLVED	UNRESOLVED					CD8
melanoma → App → Lrp6 → CD8	multicellular	Masopust_054_C:A0313	0.00014417195145381004	within-stratum centered source expression multiplied by centered target activation	UNRESOLVED	UNRESOLVED					CD8
melanoma → App → Lrp6 → CD8	multicellular	Masopust_054_D:A0311	-0.0018139327293545254	within-stratum centered source expression multiplied by centered target activation	UNRESOLVED	UNRESOLVED					CD8
melanoma → App → Lrp6 → CD8	multicellular	Masopust_054_D:A0312	0.00010774863962320622	within-stratum centered source expression multiplied by centered target activation	UNRESOLVED	UNRESOLVED					CD8
melanoma → App → Lrp6 → CD8	multicellular	Masopust_054_D:A0313	-0.0019449032341707102	within-stratum centered source expression multiplied by centered target activation	UNRESOLVED	UNRESOLVED					CD8
melanoma → App → Lrp6 → CD8	multicellular	Masopust_054_E:A0311	0.0	within-stratum centered source expression multiplied by centered target activation	UNRESOLVED	UNRESOLVED					CD8
melanoma → App → Ncstn → CD8	multicellular	Masopust_053_1a:A0307	0.0006821281742747391	within-stratum centered source expression multiplied by centered target activation	UNRESOLVED	UNRESOLVED					CD8
melanoma → App → Ncstn → CD8	multicellular	Masopust_053_1a:A0309	-0.005001162576492411	within-stratum centered source expression multiplied by centered target activation	UNRESOLVED	UNRESOLVED					CD8
melanoma → App → Ncstn → CD8	multicellular	Masopust_053_1a:A0310	0.0006266690261257335	within-stratum centered source expression multiplied by centered target activation	UNRESOLVED	UNRESOLVED					CD8
melanoma → App → Ncstn → CD8	multicellular	Masopust_053_1a:A0311	-0.003045782368500601	within-stratum centered source expression multiplied by centered target activation	UNRESOLVED	UNRESOLVED					CD8
melanoma → App → Ncstn → CD8	multicellular	Masopust_053_1a:A0312	-0.03454213415442228	within-stratum centered source expression multiplied by centered target activation	UNRESOLVED	UNRESOLVED					CD8
melanoma → App → Ncstn → CD8	multicellular	Masopust_053_1b:A0307	-0.0015078639883893178	within-stratum centered source expression multiplied by centered target activation	UNRESOLVED	UNRESOLVED					CD8
melanoma → App → Ncstn → CD8	multicellular	Masopust_053_1b:A0309	0.001858613293379112	within-stratum centered source expression multiplied by centered target activation	UNRESOLVED	UNRESOLVED					CD8
melanoma → App → Ncstn → CD8	multicellular	Masopust_053_1b:A0310	-0.007373727235641089	within-stratum centered source expression multiplied by centered target activation	UNRESOLVED	UNRESOLVED					CD8
melanoma → App → Ncstn → CD8	multicellular	Masopust_053_1b:A0311	-0.010856304191013874	within-stratum centered source expression multiplied by centered target activation	UNRESOLVED	UNRESOLVED					CD8
melanoma → App → Ncstn → CD8	multicellular	Masopust_053_1b:A0312	-0.0035220123217270622	within-stratum centered source expression multiplied by centered target activation	UNRESOLVED	UNRESOLVED					CD8
melanoma → App → Ncstn → CD8	multicellular	Masopust_053_2a:A0307	-0.01001215060751566	within-stratum centered source expression multiplied by centered target activation	UNRESOLVED	UNRESOLVED					CD8
melanoma → App → Ncstn → CD8	multicellular	Masopust_053_2a:A0308	0.00018754877592797817	within-stratum centered source expression multiplied by centered target activation	UNRESOLVED	UNRESOLVED					CD8
melanoma → App → Ncstn → CD8	multicellular	Masopust_053_2a:A0309	-0.0061251979949258776	within-stratum centered source expression multiplied by centered target activation	UNRESOLVED	UNRESOLVED					CD8
melanoma → App → Ncstn → CD8	multicellular	Masopust_053_2a:A0310	-0.001807024730833705	within-stratum centered source expression multiplied by centered target activation	UNRESOLVED	UNRESOLVED					CD8
melanoma → App → Ncstn → CD8	multicellular	Masopust_053_2a:A0312	-0.00023344237717731436	within-stratum centered source expression multiplied by centered target activation	UNRESOLVED	UNRESOLVED					CD8
melanoma → App → Ncstn → CD8	multicellular	Masopust_053_2b:A0307	0.0010320673173800016	within-stratum centered source expression multiplied by centered target activation	UNRESOLVED	UNRESOLVED					CD8
melanoma → App → Ncstn → CD8	multicellular	Masopust_053_2b:A0308	-0.002666204597750335	within-stratum centered source expression multiplied by centered target activation	UNRESOLVED	UNRESOLVED					CD8
melanoma → App → Ncstn → CD8	multicellular	Masopust_053_2b:A0309	-0.004398056265571054	within-stratum centered source expression multiplied by centered target activation	UNRESOLVED	UNRESOLVED					CD8
melanoma → App → Ncstn → CD8	multicellular	Masopust_053_2b:A0310	0.0032069024724563277	within-stratum centered source expression multiplied by centered target activation	UNRESOLVED	UNRESOLVED					CD8
melanoma → App → Ncstn → CD8	multicellular	Masopust_053_2b:A0312	0.00901540193766283	within-stratum centered source expression multiplied by centered target activation	UNRESOLVED	UNRESOLVED					CD8
melanoma → App → Ncstn → CD8	multicellular	Masopust_053_3a:A0307	0.03310265943357781	within-stratum centered source expression multiplied by centered target activation	UNRESOLVED	UNRESOLVED					CD8
melanoma → App → Ncstn → CD8	multicellular	Masopust_053_3a:A0308	-0.0032317869976761964	within-stratum centered source expression multiplied by centered target activation	UNRESOLVED	UNRESOLVED					CD8
melanoma → App → Ncstn → CD8	multicellular	Masopust_053_3a:A0309	0.006967602205806061	within-stratum centered source expression multiplied by centered target activation	UNRESOLVED	UNRESOLVED					CD8
melanoma → App → Ncstn → CD8	multicellular	Masopust_053_3a:A0310	0.0046047051989279155	within-stratum centered source expression multiplied by centered target activation	UNRESOLVED	UNRESOLVED					CD8
melanoma → App → Ncstn → CD8	multicellular	Masopust_053_3a:A0311	0.0010463813935564085	within-stratum centered source expression multiplied by centered target activation	UNRESOLVED	UNRESOLVED					CD8
melanoma → App → Ncstn → CD8	multicellular	Masopust_053_3b:A0307	0.03300626803150772	within-stratum centered source expression multiplied by centered target activation	UNRESOLVED	UNRESOLVED					CD8
melanoma → App → Ncstn → CD8	multicellular	Masopust_053_3b:A0308	0.03509954089059515	within-stratum centered source expression multiplied by centered target activation	UNRESOLVED	UNRESOLVED					CD8
melanoma → App → Ncstn → CD8	multicellular	Masopust_053_3b:A0309	0.0027091866486956954	within-stratum centered source expression multiplied by centered target activation	UNRESOLVED	UNRESOLVED					CD8
melanoma → App → Ncstn → CD8	multicellular	Masopust_053_3b:A0310	0.03100951805906969	within-stratum centered source expression multiplied by centered target activation	UNRESOLVED	UNRESOLVED					CD8
melanoma → App → Ncstn → CD8	multicellular	Masopust_053_3b:A0311	-0.0008090652554994528	within-stratum centered source expression multiplied by centered target activation	UNRESOLVED	UNRESOLVED					CD8
melanoma → App → Ncstn → CD8	multicellular	Masopust_053_6a:A0308	-0.0031585591805438876	within-stratum centered source expression multiplied by centered target activation	UNRESOLVED	UNRESOLVED					CD8
melanoma → App → Ncstn → CD8	multicellular	Masopust_053_6b:A0307	-0.013136817231499925	within-stratum centered source expression multiplied by centered target activation	UNRESOLVED	UNRESOLVED					CD8
melanoma → App → Ncstn → CD8	multicellular	Masopust_053_6b:A0308	-0.0032778668974984687	within-stratum centered source expression multiplied by centered target activation	UNRESOLVED	UNRESOLVED					CD8
melanoma → App → Ncstn → CD8	multicellular	Masopust_054_A:A0312	0.051053724418458554	within-stratum centered source expression multiplied by centered target activation	UNRESOLVED	UNRESOLVED					CD8
