TF	lineage	contrast	level_a	level_b	activity_effect_a_minus_b	pvalue	FDR	n_strata	direction_consistency
Bach2	CD4	relevant_vs_irrelevant	relevant_peptide	irrelevant_peptide	-0.1343814345915288	0.90249039140037	0.969285783820233	4	0.75
Duxbl1	CD4	relevant_vs_irrelevant	relevant_peptide	irrelevant_peptide	-0.03133260534570647	0.8289693422319783	0.969285783820233	4	0.5
E2f2	CD4	relevant_vs_irrelevant	relevant_peptide	irrelevant_peptide	0.05902846056848061	0.8867928732989958	0.969285783820233	4	0.5
Elk4	CD4	relevant_vs_irrelevant	relevant_peptide	irrelevant_peptide	-0.06302770501024861	0.9053065241621318	0.969285783820233	4	0.5
Ets1	CD4	relevant_vs_irrelevant	relevant_peptide	irrelevant_peptide	-0.061898184236783636	0.8685691069683097	0.969285783820233	4	0.5
Foxa3	CD4	relevant_vs_irrelevant	relevant_peptide	irrelevant_peptide	-0.031153677170234442	0.8301151666360478	0.969285783820233	4	0.5
Hbp1	CD4	relevant_vs_irrelevant	relevant_peptide	irrelevant_peptide	-0.12884260481390622	0.8385338503751978	0.969285783820233	4	0.75
Hnf1b	CD4	relevant_vs_irrelevant	relevant_peptide	irrelevant_peptide	-0.014931426746452791	0.8332461755970479	0.969285783820233	4	0.75
Irf8	CD4	relevant_vs_irrelevant	relevant_peptide	irrelevant_peptide	-0.03654878235073415	0.8638438089173418	0.969285783820233	4	0.75
Jun	CD4	relevant_vs_irrelevant	relevant_peptide	irrelevant_peptide	-0.02568365290936672	0.8878153790585912	0.969285783820233	4	0.5
Mbd1	CD4	relevant_vs_irrelevant	relevant_peptide	irrelevant_peptide	-0.04839850927716716	0.8566376143681232	0.969285783820233	4	0.5
Neurod1	CD4	relevant_vs_irrelevant	relevant_peptide	irrelevant_peptide	-0.03367732662114958	0.84694779393563	0.969285783820233	4	0.75
Nfatc1	CD4	relevant_vs_irrelevant	relevant_peptide	irrelevant_peptide	-0.2220926857495498	0.8557129972577047	0.969285783820233	4	0.75
Nfe2l2	CD4	relevant_vs_irrelevant	relevant_peptide	irrelevant_peptide	0.016399943089920977	0.867618186345107	0.969285783820233	4	0.5
Nfya	CD4	relevant_vs_irrelevant	relevant_peptide	irrelevant_peptide	-0.014457583842976837	0.885541745175436	0.969285783820233	4	0.75
Nr2f6	CD4	relevant_vs_irrelevant	relevant_peptide	irrelevant_peptide	-0.07044311641647798	0.8735022073627026	0.969285783820233	4	0.5
Rfx2	CD4	relevant_vs_irrelevant	relevant_peptide	irrelevant_peptide	0.013523201372577391	0.847533775743151	0.969285783820233	4	0.5
Smad4	CD4	relevant_vs_irrelevant	relevant_peptide	irrelevant_peptide	0.07080437766639326	0.8292200992294833	0.969285783820233	4	0.5
Srf	CD4	relevant_vs_irrelevant	relevant_peptide	irrelevant_peptide	-0.1024239476578515	0.8748974323626028	0.969285783820233	4	0.5
Tead1	CD4	relevant_vs_irrelevant	relevant_peptide	irrelevant_peptide	0.051103340948379886	0.8955559037239742	0.969285783820233	4	0.5
Zfp110	CD4	relevant_vs_irrelevant	relevant_peptide	irrelevant_peptide	0.0521150700280097	0.902639255705037	0.969285783820233	4	0.5
Zfp369	CD4	relevant_vs_irrelevant	relevant_peptide	irrelevant_peptide	0.0521150700280097	0.902639255705037	0.969285783820233	4	0.5
Zfx	CD4	relevant_vs_irrelevant	relevant_peptide	irrelevant_peptide	-0.018941961683779006	0.891322005995977	0.969285783820233	4	0.5
Zfy2	CD4	relevant_vs_irrelevant	relevant_peptide	irrelevant_peptide	-0.018941961683779006	0.891322005995977	0.969285783820233	4	0.5
Clock	CD4	relevant_vs_irrelevant	relevant_peptide	irrelevant_peptide	-0.01660468528274342	0.9217740953650297	0.9713524419482904	4	0.5
Etv6	CD4	relevant_vs_irrelevant	relevant_peptide	irrelevant_peptide	-0.049203741790896295	0.915037388790503	0.9713524419482904	4	0.75
Fosl1	CD4	relevant_vs_irrelevant	relevant_peptide	irrelevant_peptide	-0.12095166479455223	0.9194017766203909	0.9713524419482904	4	0.5
Mitf	CD4	relevant_vs_irrelevant	relevant_peptide	irrelevant_peptide	-0.18618795754032094	0.929677254669981	0.9713524419482904	4	0.5
Pax8	CD4	relevant_vs_irrelevant	relevant_peptide	irrelevant_peptide	-0.04958904127031947	0.9294889484143151	0.9713524419482904	4	0.5
Prdm14	CD4	relevant_vs_irrelevant	relevant_peptide	irrelevant_peptide	-0.1049653487277055	0.9289964216870279	0.9713524419482904	4	0.5
Rxrb	CD4	relevant_vs_irrelevant	relevant_peptide	irrelevant_peptide	-0.03964016947237526	0.9254538505615539	0.9713524419482904	4	0.75
Elf1	CD4	relevant_vs_irrelevant	relevant_peptide	irrelevant_peptide	-0.08669212743242508	0.9391565218362719	0.9746124438219489	4	0.5
Hinfp	CD4	relevant_vs_irrelevant	relevant_peptide	irrelevant_peptide	-0.05721038064927403	0.9398832945139561	0.9746124438219489	4	0.5
Tfap2c	CD4	relevant_vs_irrelevant	relevant_peptide	irrelevant_peptide	-0.33588911324024595	0.9424470166331057	0.9746124438219489	4	0.5
Zfp263	CD4	relevant_vs_irrelevant	relevant_peptide	irrelevant_peptide	-0.19529922864969926	0.9459771352118123	0.9749356189427861	4	0.75
Bhlhe40	CD4	relevant_vs_irrelevant	relevant_peptide	irrelevant_peptide	-0.2044690653825269	0.9632506989635055	0.9860302763038585	4	0.5
Hif1a	CD4	relevant_vs_irrelevant	relevant_peptide	irrelevant_peptide	0.18015454582763893	0.9618532834532982	0.9860302763038585	4	0.5
Kmt2a	CD4	relevant_vs_irrelevant	relevant_peptide	irrelevant_peptide	-0.047189017408072624	0.9837884591589487	0.9936263437505383	4	0.5
Nfic	CD4	relevant_vs_irrelevant	relevant_peptide	irrelevant_peptide	-0.05595618443091953	0.9781930288323797	0.9936263437505383	4	0.75
Usf2	CD4	relevant_vs_irrelevant	relevant_peptide	irrelevant_peptide	0.08977299828276299	0.978476099791613	0.9936263437505383	4	0.5
Vdr	CD4	relevant_vs_irrelevant	relevant_peptide	irrelevant_peptide	-0.06225613024788392	0.9817613719215323	0.9936263437505383	4	0.5
Cux1	CD4	relevant_vs_irrelevant	relevant_peptide	irrelevant_peptide	-0.05034998658755749	0.9923342795115099	0.9956201546092301	4	0.5
Hnf1a	CD4	relevant_vs_irrelevant	relevant_peptide	irrelevant_peptide	-0.0038579152938191283	0.9911838806980837	0.9956201546092301	4	0.5
Ybx1	CD4	relevant_vs_irrelevant	relevant_peptide	irrelevant_peptide	0.04730192472998649	0.9993260972128573	0.9993260972128573	4	0.75
Atf6	CD8	relevant_vs_irrelevant	relevant_peptide	irrelevant_peptide	0.3574314450022513	2.5971711504553518e-08	3.934714292939858e-06	4	1.0
Stat4	CD8	relevant_vs_irrelevant	relevant_peptide	irrelevant_peptide	0.6320756352928133	1.8125992388785288e-08	3.934714292939858e-06	4	1.0
Fli1	CD8	relevant_vs_irrelevant	relevant_peptide	irrelevant_peptide	-0.5558803089557954	4.285584927310626e-06	0.0004328440776583732	4	1.0
Foxa2	CD8	relevant_vs_irrelevant	relevant_peptide	irrelevant_peptide	-0.4287530659394006	7.49846702060453e-05	0.005680088768107931	4	1.0
Zc3h8	CD8	relevant_vs_irrelevant	relevant_peptide	irrelevant_peptide	0.22026460649041518	0.0003204728265304467	0.019420653287745074	4	1.0
Lyl1	CD8	relevant_vs_irrelevant	relevant_peptide	irrelevant_peptide	-0.3787098089224004	0.0005451600920424774	0.0263681058088158	4	1.0
Myc	CD8	relevant_vs_irrelevant	relevant_peptide	irrelevant_peptide	1.000579506257868	0.0006091641605997049	0.0263681058088158	4	1.0
Foxo3	CD8	relevant_vs_irrelevant	relevant_peptide	irrelevant_peptide	-0.4096340006522299	0.0009509716285145812	0.03263152177105236	4	1.0
Nr2c2	CD8	relevant_vs_irrelevant	relevant_peptide	irrelevant_peptide	0.33347696105799973	0.0009692531219124462	0.03263152177105236	4	1.0
Grhl2	CD8	relevant_vs_irrelevant	relevant_peptide	irrelevant_peptide	-0.31669004080832525	0.0015431945406490532	0.0368460516055875	4	1.0
Meis2	CD8	relevant_vs_irrelevant	relevant_peptide	irrelevant_peptide	-0.49428857745635846	0.001349452165750259	0.0368460516055875	4	1.0
Pknox1	CD8	relevant_vs_irrelevant	relevant_peptide	irrelevant_peptide	-0.2151874083441142	0.0015808536992496288	0.0368460516055875	4	1.0
Tcf7	CD8	relevant_vs_irrelevant	relevant_peptide	irrelevant_peptide	-0.3591488964493566	0.0013404701321714293	0.0368460516055875	4	1.0
Runx3	CD8	relevant_vs_irrelevant	relevant_peptide	irrelevant_peptide	-0.5145088016032611	0.001976456031554274	0.04277615554006751	4	1.0
Bmal1	CD8	relevant_vs_irrelevant	relevant_peptide	irrelevant_peptide	-0.3632304193200832	0.0025667939214512377	0.05084357437941178	4	1.0
Irf3	CD8	relevant_vs_irrelevant	relevant_peptide	irrelevant_peptide	-0.2340828963657298	0.0026848092081537575	0.05084357437941178	4	1.0
Jund	CD8	relevant_vs_irrelevant	relevant_peptide	irrelevant_peptide	0.4077663179753935	0.003141569139512835	0.05288308051513273	4	0.75
Snai1	CD8	relevant_vs_irrelevant	relevant_peptide	irrelevant_peptide	0.30490888721453335	0.0030782915629310164	0.05288308051513273	4	1.0
Mynn	CD8	relevant_vs_irrelevant	relevant_peptide	irrelevant_peptide	0.20719460472887624	0.003487393917398273	0.05298757581517078	4	1.0
Zbtb33	CD8	relevant_vs_irrelevant	relevant_peptide	irrelevant_peptide	0.1484855346343747	0.003497529756776949	0.05298757581517078	4	1.0
Mybl2	CD8	relevant_vs_irrelevant	relevant_peptide	irrelevant_peptide	0.18858490523628024	0.0037893763830863124	0.0540155935501109	4	0.75
Zfp148	CD8	relevant_vs_irrelevant	relevant_peptide	irrelevant_peptide	0.29337275244355393	0.003921924284166468	0.0540155935501109	4	1.0
Mef2c	CD8	relevant_vs_irrelevant	relevant_peptide	irrelevant_peptide	-0.3404474558109002	0.004730590345607844	0.05733475498876707	4	1.0
Pdx1	CD8	relevant_vs_irrelevant	relevant_peptide	irrelevant_peptide	-0.2726637413832806	0.004368837520917416	0.05733475498876707	4	1.0
Pgr	CD8	relevant_vs_irrelevant	relevant_peptide	irrelevant_peptide	-0.41996187761281695	0.004603695622925464	0.05733475498876707	4	1.0
Foxl2	CD8	relevant_vs_irrelevant	relevant_peptide	irrelevant_peptide	0.24208321403273766	0.00515495566739631	0.060075060277733926	4	0.75
Atf4	CD8	relevant_vs_irrelevant	relevant_peptide	irrelevant_peptide	0.4847018057842618	0.005605562514151303	0.06290686821436463	4	0.75
E2f6	CD8	relevant_vs_irrelevant	relevant_peptide	irrelevant_peptide	-0.1939765954414942	0.006360759248599721	0.06550257779192935	4	0.75
Maff	CD8	relevant_vs_irrelevant	relevant_peptide	irrelevant_peptide	-0.3288415765848323	0.006485403741775183	0.06550257779192935	4	0.75
Tfap4	CD8	relevant_vs_irrelevant	relevant_peptide	irrelevant_peptide	-0.2178124206243529	0.006097084447011626	0.06550257779192935	4	1.0
Elf1	CD8	relevant_vs_irrelevant	relevant_peptide	irrelevant_peptide	-0.2334164658730606	0.007146980398613214	0.06985596970257432	4	1.0
Pou4f2	CD8	relevant_vs_irrelevant	relevant_peptide	irrelevant_peptide	-0.2988271546684995	0.0076714595118852	0.07068635506726059	4	1.0
Tfdp1	CD8	relevant_vs_irrelevant	relevant_peptide	irrelevant_peptide	0.5515567262075444	0.007698513918216501	0.07068635506726059	4	0.75
Duxbl1	CD8	relevant_vs_irrelevant	relevant_peptide	irrelevant_peptide	-0.1702474060893845	0.00881337903412887	0.07584107134292609	4	0.75
Mef2b	CD8	relevant_vs_irrelevant	relevant_peptide	irrelevant_peptide	-0.3033311469591106	0.009511421488551785	0.07584107134292609	4	1.0
Mef2bl	CD8	relevant_vs_irrelevant	relevant_peptide	irrelevant_peptide	-0.3033311469591106	0.009511421488551785	0.07584107134292609	4	1.0
Satb1	CD8	relevant_vs_irrelevant	relevant_peptide	irrelevant_peptide	-0.17466489647636974	0.009132473849049758	0.07584107134292609	4	1.0
Zhx1	CD8	relevant_vs_irrelevant	relevant_peptide	irrelevant_peptide	-0.16757053799884222	0.008822541367693915	0.07584107134292609	4	1.0
Esr2	CD8	relevant_vs_irrelevant	relevant_peptide	irrelevant_peptide	-0.1699090724381452	0.010461817312722237	0.07924826614387095	4	0.75
Kmt2a	CD8	relevant_vs_irrelevant	relevant_peptide	irrelevant_peptide	-0.2573353260130808	0.010459260083271998	0.07924826614387095	4	1.0
Lhx2	CD8	relevant_vs_irrelevant	relevant_peptide	irrelevant_peptide	-0.2762658366927337	0.011603142110071301	0.08370838236551438	4	0.75
Mbd2	CD8	relevant_vs_irrelevant	relevant_peptide	irrelevant_peptide	-0.19464701351746297	0.011430046289387773	0.08370838236551438	4	0.75
Otx2	CD8	relevant_vs_irrelevant	relevant_peptide	irrelevant_peptide	-0.1776193615209945	0.012153082928388988	0.08563684016981078	4	0.75
Mafb	CD8	relevant_vs_irrelevant	relevant_peptide	irrelevant_peptide	-0.34367237035026493	0.012807042066905742	0.08623408325049867	4	0.75
Thap11	CD8	relevant_vs_irrelevant	relevant_peptide	irrelevant_peptide	0.3483016596775072	0.012584975784252236	0.08623408325049867	4	1.0
Etv6	CD8	relevant_vs_irrelevant	relevant_peptide	irrelevant_peptide	-0.10928700419061978	0.013572603509104593	0.0894021492012759	4	0.75
Nfatc2	CD8	relevant_vs_irrelevant	relevant_peptide	irrelevant_peptide	0.46890533831951275	0.015595730678189557	0.10054268926577524	4	0.75
Creb3l1	CD8	relevant_vs_irrelevant	relevant_peptide	irrelevant_peptide	-0.2631998991491206	0.016180655016397604	0.10214038479100987	4	0.75
Ybx1	CD8	relevant_vs_irrelevant	relevant_peptide	irrelevant_peptide	-0.25146933958719575	0.017511910584380206	0.1082879368789225	4	1.0
Hbp1	CD8	relevant_vs_irrelevant	relevant_peptide	irrelevant_peptide	-0.34069949707717523	0.018364513814564647	0.10910681736888407	4	0.75
Nfe2	CD8	relevant_vs_irrelevant	relevant_peptide	irrelevant_peptide	-0.219512694836804	0.018298248302235077	0.10910681736888407	4	1.0
Hnf4g	CD8	relevant_vs_irrelevant	relevant_peptide	irrelevant_peptide	-0.14512616350197716	0.018742766117225296	0.10921265641383202	4	0.75
Crem	CD8	relevant_vs_irrelevant	relevant_peptide	irrelevant_peptide	0.2223712117631905	0.019819283837765662	0.11330647175175464	4	0.75
E2f4	CD8	relevant_vs_irrelevant	relevant_peptide	irrelevant_peptide	0.972781345387605	0.022435671848954807	0.1229934911849519	4	0.75
Ets2	CD8	relevant_vs_irrelevant	relevant_peptide	irrelevant_peptide	0.2411124281292203	0.023137389430832534	0.1229934911849519	4	0.75
Tead1	CD8	relevant_vs_irrelevant	relevant_peptide	irrelevant_peptide	-0.42205973946560355	0.022827214102022698	0.1229934911849519	4	0.75
Wt1	CD8	relevant_vs_irrelevant	relevant_peptide	irrelevant_peptide	0.19171936693514624	0.022907836767519594	0.1229934911849519	4	0.75
E2f2	CD8	relevant_vs_irrelevant	relevant_peptide	irrelevant_peptide	0.42740112593698926	0.024675026433683977	0.12571838925260195	4	0.75
E2f7	CD8	relevant_vs_irrelevant	relevant_peptide	irrelevant_peptide	0.12213398655803968	0.024894730545069695	0.12571838925260195	4	0.75
Rel	CD8	relevant_vs_irrelevant	relevant_peptide	irrelevant_peptide	0.5115227850165865	0.024590214334606245	0.12571838925260195	4	0.75
Tcf7l1	CD8	relevant_vs_irrelevant	relevant_peptide	irrelevant_peptide	-0.27974170616063576	0.02546668735457596	0.12649846341699206	4	0.75
Irf9	CD8	relevant_vs_irrelevant	relevant_peptide	irrelevant_peptide	-0.4568993391909249	0.027914963193920363	0.13642312657673983	4	0.75
Etv1	CD8	relevant_vs_irrelevant	relevant_peptide	irrelevant_peptide	-0.13365646425660532	0.03103501359154641	0.1492636367974375	4	1.0
Nr1h3	CD8	relevant_vs_irrelevant	relevant_peptide	irrelevant_peptide	-0.2501452235518086	0.03365585729943922	0.15933944940203257	4	1.0
Snapc4	CD8	relevant_vs_irrelevant	relevant_peptide	irrelevant_peptide	0.17773385647367268	0.03544757045094896	0.16524021302519287	4	0.75
Clock	CD8	relevant_vs_irrelevant	relevant_peptide	irrelevant_peptide	-0.2479153446902993	0.0395597147024633	0.17371874717168664	4	1.0
Kmt2b	CD8	relevant_vs_irrelevant	relevant_peptide	irrelevant_peptide	0.1330571224329129	0.038732348861096146	0.17371874717168664	4	0.75
Nanog	CD8	relevant_vs_irrelevant	relevant_peptide	irrelevant_peptide	-0.2447131529945353	0.0389396103301958	0.17371874717168664	4	1.0
Ncoa1	CD8	relevant_vs_irrelevant	relevant_peptide	irrelevant_peptide	-0.2258075830299651	0.039010169668927855	0.17371874717168664	4	1.0
Irf1	CD8	relevant_vs_irrelevant	relevant_peptide	irrelevant_peptide	-0.27435002441915735	0.040716484464983715	0.17376189849140938	4	0.75
Nr5a2	CD8	relevant_vs_irrelevant	relevant_peptide	irrelevant_peptide	-0.126173154441413	0.0406528163490509	0.17376189849140938	4	0.75
Meis1	CD8	relevant_vs_irrelevant	relevant_peptide	irrelevant_peptide	-0.4555269741525018	0.04306163241220349	0.181217703068023	4	0.75
Nfkb2	CD8	relevant_vs_irrelevant	relevant_peptide	irrelevant_peptide	0.32565313448409194	0.0436623823218043	0.18122879237680414	4	0.5
Zfp110	CD8	relevant_vs_irrelevant	relevant_peptide	irrelevant_peptide	-0.04279468324234413	0.04512275527178422	0.18229593129800825	4	0.75
Zfp369	CD8	relevant_vs_irrelevant	relevant_peptide	irrelevant_peptide	-0.04279468324234413	0.04512275527178422	0.18229593129800825	4	0.75
Epas1	CD8	relevant_vs_irrelevant	relevant_peptide	irrelevant_peptide	0.4189745205789053	0.05025832539515301	0.19221570739744803	4	0.5
Hnf1b	CD8	relevant_vs_irrelevant	relevant_peptide	irrelevant_peptide	-0.2391964692692602	0.049246363309277216	0.19221570739744803	4	1.0
Klf13	CD8	relevant_vs_irrelevant	relevant_peptide	irrelevant_peptide	-0.11975659497552105	0.04829278008008626	0.19221570739744803	4	0.75
Srf	CD8	relevant_vs_irrelevant	relevant_peptide	irrelevant_peptide	0.18846299378116796	0.050750021755101786	0.19221570739744803	4	0.75
Tgif2	CD8	relevant_vs_irrelevant	relevant_peptide	irrelevant_peptide	0.20606125056369323	0.050744835322293014	0.19221570739744803	4	1.0
Nr2f2	CD8	relevant_vs_irrelevant	relevant_peptide	irrelevant_peptide	-0.2317587611042404	0.05318860648723997	0.19653838738577697	4	0.75
Rxra	CD8	relevant_vs_irrelevant	relevant_peptide	irrelevant_peptide	-0.15235234477296886	0.05255266316937121	0.19653838738577697	4	0.75
Foxm1	CD8	relevant_vs_irrelevant	relevant_peptide	irrelevant_peptide	0.3332055519391455	0.05777706441152257	0.20369171898495556	4	0.75
Mafg	CD8	relevant_vs_irrelevant	relevant_peptide	irrelevant_peptide	-0.267400337310445	0.05781349119705009	0.20369171898495556	4	0.75
Nr2f1	CD8	relevant_vs_irrelevant	relevant_peptide	irrelevant_peptide	-0.2645220367770255	0.0573307533319575	0.20369171898495556	4	0.75
Nr3c1	CD8	relevant_vs_irrelevant	relevant_peptide	irrelevant_peptide	-0.2938194227168807	0.057188618118411284	0.20369171898495556	4	0.75
Atf1	CD8	relevant_vs_irrelevant	relevant_peptide	irrelevant_peptide	0.2264673625231424	0.0615232542732332	0.21045701917243295	4	0.5
Cebpb	CD8	relevant_vs_irrelevant	relevant_peptide	irrelevant_peptide	0.2354911966596249	0.06251198589280187	0.21045701917243295	4	0.5
Mnt	CD8	relevant_vs_irrelevant	relevant_peptide	irrelevant_peptide	-0.2052949647939808	0.06162394760196016	0.21045701917243295	4	1.0
Tcf7l2	CD8	relevant_vs_irrelevant	relevant_peptide	irrelevant_peptide	-0.17758217968122678	0.06242588026670322	0.21045701917243295	4	1.0
Nfatc1	CD8	relevant_vs_irrelevant	relevant_peptide	irrelevant_peptide	0.2648853587204591	0.06510019863977673	0.21676219986650933	4	0.5
Bcl11a	CD8	relevant_vs_irrelevant	relevant_peptide	irrelevant_peptide	-0.19977867372188654	0.06753202256490248	0.21768300890601547	4	1.0
Stat5a	CD8	relevant_vs_irrelevant	relevant_peptide	irrelevant_peptide	0.3283643668814002	0.06687116266291322	0.21768300890601547	4	0.5
Trp73	CD8	relevant_vs_irrelevant	relevant_peptide	irrelevant_peptide	-0.24093168573246557	0.06652268500690922	0.21768300890601547	4	1.0
Maf	CD8	relevant_vs_irrelevant	relevant_peptide	irrelevant_peptide	-0.2028767366162931	0.0683245378824439	0.2179193155619	4	1.0
Atf7	CD8	relevant_vs_irrelevant	relevant_peptide	irrelevant_peptide	-0.1655137202555459	0.06935363513515258	0.21889741089532533	4	1.0
Arid3a	CD8	relevant_vs_irrelevant	relevant_peptide	irrelevant_peptide	0.14288962537498429	0.07371599455036373	0.23026748813154857	4	0.75
Ikzf1	CD8	relevant_vs_irrelevant	relevant_peptide	irrelevant_peptide	-0.17686156263453928	0.07571417145546297	0.23274935881411327	4	0.75
Sox10	CD8	relevant_vs_irrelevant	relevant_peptide	irrelevant_peptide	-0.34171832024787774	0.07604682020659147	0.23274935881411327	4	0.75
Ctcfl	CD8	relevant_vs_irrelevant	relevant_peptide	irrelevant_peptide	-0.1012681912462593	0.08384422222348686	0.23742803115622915	4	0.75
Gabpa	CD8	relevant_vs_irrelevant	relevant_peptide	irrelevant_peptide	-0.1282501930754982	0.08002107664945209	0.23742803115622915	4	0.75
Gata2	CD8	relevant_vs_irrelevant	relevant_peptide	irrelevant_peptide	-0.5763353573999983	0.08241955915098595	0.23742803115622915	4	0.75
Irf2	CD8	relevant_vs_irrelevant	relevant_peptide	irrelevant_peptide	-0.22765073341099626	0.0785585920678218	0.23742803115622915	4	0.75
